Date, Close/Last, Volume, Open, High, Low
04/20/2020, 0.012425, N/A, 0.013076, 0.012567, 0.012366
04/19/2020, 0.013076, N/A, 0.013333, 0.013083, 0.012861
04/18/2020, 0.013337, N/A, 0.013012, 0.013387, 0.01319
04/17/2020, 0.013008, N/A, 0.012977, 0.013082, 0.012889
04/16/2020, 0.012974, N/A, 0.012068, 0.013089, 0.012899
04/15/2020, 0.012069, N/A, 0.012542, 0.01217, 0.011815
04/14/2020, 0.012522, N/A, 0.012626, 0.012527, 0.012308
04/13/2020, 0.012626, N/A, 0.012211, 0.012671, 0.012554
04/12/2020, 0.012224, N/A, 0.012374, 0.012691, 0.012116
04/11/2020, 0.012378, N/A, 0.012709, 0.012564, 0.012339
04/10/2020, 0.012736, N/A, 0.012954, 0.012774, 0.012383
04/09/2020, 0.013065, N/A, 0.013527, 0.0135, 0.013065
04/08/2020, 0.013523, N/A, 0.013649, 0.013807, 0.013523
04/07/2020, 0.013667, N/A, 0.013622, 0.013724, 0.013208
04/06/2020, 0.013609, N/A, 0.012868, 0.01405, 0.013448
04/05/2020, 0.012862, N/A, 0.011962, 0.012926, 0.012545
04/04/2020, 0.011961, N/A, 0.011791, 0.01206, 0.011906
04/03/2020, 0.011776, N/A, 0.012004, 0.012028, 0.011722
04/02/2020, 0.011997, N/A, 0.01157, 0.012064, 0.011865
04/01/2020, 0.011563, N/A, 0.011541, 0.011683, 0.011522
03/31/2020, 0.011518, N/A, 0.011492, 0.011604, 0.01143
03/30/2020, 0.011495, N/A, 0.010884, 0.011619, 0.011435
03/29/2020, 0.010892, N/A, 0.011265, 0.010942, 0.010709
03/28/2020, 0.011259, N/A, 0.010872, 0.011437, 0.011212
03/27/2020, 0.010852, N/A, 0.012001, 0.011199, 0.010775
03/26/2020, 0.011963, N/A, 0.011478, 0.012073, 0.011845
03/25/2020, 0.011457, N/A, 0.011241, 0.011463, 0.011357
03/24/2020, 0.011269, N/A, 0.011316, 0.011561, 0.011218
03/23/2020, 0.011345, N/A, 0.010538, 0.011474, 0.011295
03/22/2020, 0.010551, N/A, 0.011489, 0.01057, 0.010126
03/21/2020, 0.011442, N/A, 0.011381, 0.011453, 0.011107
03/20/2020, 0.011326, N/A, 0.011454, 0.011557, 0.011097
03/19/2020, 0.01147, N/A, 0.010172, 0.011845, 0.011393
03/18/2020, 0.010188, N/A, 0.01016, 0.010325, 0.010074
03/17/2020, 0.010146, N/A, 0.010069, 0.010186, 0.010018
03/16/2020, 0.01008, N/A, 0.010078, 0.010228, 0.009492
03/15/2020, 0.010085, N/A, 0.009757, 0.010309, 0.01001
